167,158.06,14.71,-0.042084,-0.42578,-0.033521,0
183.19,156.55,14.706,-0.46223,-0.4593,-0.048764,0
198.47,149.62,14.58,-5.2907,-0.51738,-0.033969,0
215.23,141.63,13.203,-6.6396,-0.57207,-0.031604,0
226.99,135.09,12.209,-6.6973,-0.57694,-0.022194,0
235.48,129.52,11.07,-6.2179,-0.59562,-0.021758,0
245,122.6,10.295,-5.8834,-0.61732,-0.072953,0
252.26,116.5,9.5725,-5.3259,-0.62835,-0.13104,0
261.29,111.92,8.9764,-5.1599,-0.68086,-0.1939,0
268.75,106.81,8.4414,-5.0131,-0.9417,-0.27129,0
275.34,101.38,7.9658,-4.7412,-1.2508,-0.32941,0
281.65,96.241,7.3816,-3.3772,-1.5868,-0.31974,0
284.71,91.856,7.1975,-2.4129,-1.9848,-0.29206,0
283.59,86.398,6.9192,-1.4259,-2.3279,-0.25261,0
280.69,81.924,6.8718,-0.5994,-2.5404,-0.19066,0
276.02,77.377,7.1067,0.15989,-2.7111,-0.14833,0
269.28,73.968,7.3141,0.52982,-2.8499,-0.12597,0
261.8,70.224,7.575,1.0083,-2.9381,-0.10912,0
253.35,67.555,8.1484,1.2803,-3.0695,-0.098651,0
242.94,66.07,8.5175,1.8022,-3.1703,-0.098362,0
232.21,65.224,9.0762,1.9939,-3.2567,-0.084956,0
221.12,64.921,9.483,2.4941,-3.3431,-0.087045,0
208.05,67.479,9.8503,2.6413,-3.4299,-0.091219,0
194.71,70.153,9.7813,2.4831,-3.4943,-0.098865,0
181.72,74.035,9.9298,2.3385,-3.6055,-0.11035,0
168.71,78.833,10.081,2.1622,-3.7128,-0.1289,0
155.42,84.556,10.242,1.4646,-3.8374,-0.13676,0
142.62,91.808,10.331,1.159,-3.9816,-0.14686,0
133.53,100.34,10.773,0.92987,-4.1388,-0.1526,0
125.71,108.83,10.935,0.74374,-4.2893,-0.15328,0
119.79,117.6,10.949,0.63039,-4.4471,-0.15461,0
115.47,126.7,10.948,1.0613,-4.6005,-0.15249,0
112.58,137.17,10.96,1.1116,-4.748,-0.14657,0
111.82,148.75,10.529,1.0452,-4.9119,-0.13787,0
112.37,160.74,10.463,0.9201,-5.0517,-0.12821,0
114.57,173.34,10.416,0.7685,-5.18,-0.10469,0
118.58,186.58,10.555,0.096626,-5.2898,-0.083169,0
125.67,198.14,10.76,-0.33773,-5.3891,-0.061983,0
133.72,209.09,11.306,-0.71273,-5.4353,-0.043004,0
142.35,219.62,11.524,-1.1253,-5.4676,-0.025064,0
151.17,229.63,11.637,-1.569,-5.4899,-0.020381,0
160.57,238.92,11.619,-1.4165,-5.5048,-0.017968,0
170.37,248.81,11.492,-1.8031,-5.5144,-0.017959,0
180.94,259.18,10.966,-2.032,-5.5372,-0.019734,0
191.68,269.65,10.509,-2.7286,-5.5574,-0.019258,0
202,279.74,9.9817,-3.4829,-5.5797,-0.014046,0
212.25,288.94,9.3868,-4.4568,-5.6035,-0.0064591,0
222.4,297.08,8.7603,-5.16,-5.6107,0.0067197,0
231.03,303.98,8.5533,-5.7092,-5.6075,0.020504,0
238.9,310.11,7.9294,-6.1209,-5.5897,0.030762,0
245.25,314.98,7.1789,-6.4094,-5.5461,0.022148,0
249.93,318.89,6.3147,-6.1796,-5.501,-0.046121,0
253.52,321.87,5.4546,-6.0838,-5.4569,-0.10314,0
256.16,324.4,4.6031,-5.7992,-5.4967,-0.21019,0
258.17,326.82,3.8114,-5.5144,-5.8203,-0.12998,0
260.17,329.24,3.0927,-5.1865,-6.0617,-0.0048985,1
261.86,331.44,2.4809,-5.1491,-6.5519,0.21966,0
263.04,332.07,1.9429,-4.7187,-6.1068,0.40672,0
263.15,331.94,1.7481,-4.3367,-5.5212,0.68051,0
263.7,331.76,1.4276,-3.4201,-4.722,0.57068,0
263.73,331.45,1.1842,-2.4403,-4.0281,0.42389,0
263.38,331.41,1.0013,-1.4719,-3.1493,0.24288,0
262.57,331.18,0.84701,-0.51891,-3.2534,0.085414,0
261.67,331.23,0.6911,0.18107,-3.4018,-0.10454,0
260.82,331.33,0.68703,1.0246,-3.5076,-0.089878,0
260.13,331.55,0.85994,1.8715,-3.6011,-0.065656,0
259.56,331.88,1.3156,2.2677,-3.6721,-0.026298,0
258.99,332.16,1.8371,3.0882,-3.7028,0.012669,0
258.51,332.45,2.38,3.8197,-3.73,0.060188,0
258.04,332.68,2.9545,4.652,-3.6391,0.10425,0
257.17,333.38,3.4997,5.4919,-3.5377,0.14499,0
255.08,335.05,4.0963,6.3302,-3.3711,0.14464,0
251.57,337.44,4.7651,7.0587,-3.1816,0.14193,0
243.78,338.02,5.1368,7.2609,-3.0051,0.12637,0
234.37,337.65,5.9946,7.3994,-2.9159,0.10593,0
225.23,336.18,6.9153,7.4069,-2.8281,0.090858,0
215.62,333.48,7.9184,7.0192,-2.7393,0.094783,0
206.05,330.68,8.9625,6.9437,-2.6519,0.096469,0
195.78,326.68,10.012,7.0996,-2.5508,0.095226,0
185.06,321.12,11.046,7.0098,-2.442,0.099116,0
173.56,313.2,11.969,6.8031,-2.3457,0.10269,0
162.16,303.39,12.618,6.9964,-2.2632,0.11146,0
150.85,291.97,13.155,6.4843,-2.1564,0.12684,0
140.16,278.05,13.14,5.8395,-2.0373,0.1457,0
129.81,263.28,13.607,5.0317,-1.8847,0.15334,0
120.16,247.69,14.106,4.1398,-1.7115,0.15458,0
113.8,228.93,14.569,2.9494,-1.5347,0.14413,0
110.12,209.35,14.947,1.9034,-1.3897,0.12755,0
112.15,190.78,15.595,1.2147,-1.2644,0.11402,0
116.82,172.85,15.715,0.37371,-1.164,0.10927,0
122.67,155.73,15.719,-0.45629,-1.0738,0.11004,0
129.58,139.31,15.571,-0.54223,-0.96459,0.11457,0
137.32,122.91,15.346,-1.3536,-0.84331,0.11937,0
148.03,107.61,14.689,-1.9741,-0.71424,0.11554,0
160.1,93.447,14.227,-2.9655,-0.59118,0.10985,0
173.91,81.924,13.7,-3.9131,-0.4769,0.10057,0
188.3,72.78,13.149,-5.0945,-0.38689,0.089204,0
202.58,65.258,12.504,-5.8849,-0.29408,0.078653,0
216.59,60.229,12.367,-6.5427,-0.21141,0.073405,0
230.4,56.055,11.67,-7.0508,-0.14516,0.063654,0
244.21,52.594,10.888,-7.4506,-0.083639,0.055679,0
256.43,51.345,9.9443,-7.2005,-0.019871,0.049228,0
267.39,50.56,8.958,-7.3053,0.024184,0.053896,0
276.84,50.434,7.9216,-7.0938,0.066986,0.056065,0
284.36,50.539,6.9144,-6.8722,0.10098,0.011832,0
291.11,51.035,5.969,-6.4401,0.18584,-0.028301,0
297.2,51.76,5.097,-6.4507,0.26045,0.0012741,0
302.37,52.502,4.3006,-5.8087,0.083342,0.0296,0
305.22,52.952,3.996,-5.2925,-0.074521,0.066387,0
306.92,53.747,3.3902,-4.1536,0.10735,0.21085,0
307.67,54.11,2.9487,-2.8754,0.33384,0.34557,0
307.8,53.992,2.7143,-1.4308,0.59239,0.3442,0
308.03,53.816,2.6847,0.072053,1.1376,0.31159,0
308.16,54.049,2.5318,1.1312,1.6533,0.26544,0
308.25,54.976,2.76,2.5759,1.8283,0.15234,0
307.91,56.962,3.1045,3.8967,1.8918,0.045709,0
307.1,58.934,3.7834,4.4091,1.9196,0.0062235,0
305.88,62.178,4.6289,5.5703,1.8993,-0.010437,0
303.86,67.384,5.6617,6.3666,1.8819,-0.020147,0
301.69,73.989,6.7842,6.9899,1.8595,-0.018474,0
299.17,81.938,7.9438,7.3363,1.8396,-0.017048,0
296.38,91.396,9.1179,7.8414,1.8188,-0.013244,0
293.37,102.09,10.215,7.7678,1.8069,-0.0074091,0
289.7,116,10.648,7.5208,1.7966,0.0021416,0
286.23,131.67,11.697,6.7735,1.7932,0.011757,0
282.64,149.04,12.611,5.807,1.8026,0.022742,0
278.37,167.54,13.265,4.4991,1.8296,0.031298,0
273.97,186.99,13.734,3.2367,1.8657,0.036773,0
269.26,206.15,14.295,2.3995,1.9103,0.036188,0
264.15,224.99,14.417,1.2587,1.9497,0.030561,0
257.96,242.59,14.402,0.29241,1.9864,0.023568,0
250.13,260.68,14.016,0.18751,2.0105,0.024893,0
242.04,277.64,13.484,-0.73448,2.0185,0.039998,0
235.05,292.57,12.643,-1.4129,2.0282,0.073188,0
228.52,306.13,11.971,-1.8294,2.0742,0.12451,0
222.53,318.26,11.352,-2.0516,2.1864,0.18585,0
217.33,329.09,10.913,-2.6463,2.3764,0.24526,0
212.24,338.55,10.622,-2.4095,2.6411,0.28218,0
207.38,344.71,10.904,-2.0223,2.9574,0.29059,0
201.34,348.51,10.639,-1.2516,3.3005,0.27631,0
194.14,349.68,10.533,-0.35046,3.5973,0.24132,0
186.57,348.15,10.593,0.8813,3.8294,0.18783,0
178.3,343.58,10.743,1.8043,4.0226,0.13996,0
169.65,334.43,10.462,2.3914,4.164,0.10152,0
160.84,322.81,10.925,2.7376,4.2396,0.067497,0
153.25,311.03,11.47,2.8453,4.2971,0.044781,0
147.18,296.84,12.189,2.3174,4.337,0.042072,0
141.2,280.92,12.942,2.3171,4.3601,0.047298,0
134.72,264.67,13.855,2.0847,4.3879,0.062432,0
128.51,248.22,14.513,1.7537,4.45,0.084051,0
122.05,231.7,14.95,1.395,4.5336,0.1059,0
116.42,212.73,15.004,1.7097,4.6491,0.12148,0
112.12,193.55,14.868,1.0559,4.7804,0.13319,0
110.73,173.56,14.39,0.47467,4.9174,0.13303,0
111.86,153.85,14.124,-0.50431,5.0574,0.1291,0
115.75,135.1,13.737,-1.5403,5.1995,0.12717,0
122.42,117.79,13.329,-2.8254,5.3143,0.1209,0
129.97,102.73,12.962,-3.7973,5.4258,0.1117,0
137.94,91.824,13.13,-4.3249,5.5533,0.1135,0
146.37,83.085,12.657,-4.4676,5.6619,0.12226,0
154.83,74.505,12.086,-4.4246,5.7581,0.12206,0
163.48,67.994,11.403,-3.8533,5.8818,0.129,0
172.96,63.195,10.671,-3.5282,6.0372,0.13919,0
182.9,59.027,9.7439,-3.1644,6.1636,0.1441,0
193.45,55.506,9.0175,-2.6563,6.3069,0.14078,0
205.03,53.471,8.4773,-2.1405,6.454,0.14684,0
216.66,55.012,8.33,-2.4046,6.6023,0.14815,0
226.92,56.701,8.2527,-1.9369,6.7411,0.1449,0
234.88,59.335,8.5936,-1.5354,6.8978,0.13767,0
241.8,62.374,8.7938,-0.78152,7.0476,0.12429,0
247.56,66.043,9.0642,0.053236,7.1785,0.10341,0
251.97,70.823,9.3735,1.1364,7.2906,0.081195,0
256.51,77.132,9.753,1.923,7.3625,0.064614,0
261.77,86.707,9.5467,2.3797,7.4148,0.052034,0
266.99,96.216,9.74,2.4121,7.4536,0.047685,0
272.07,106.9,10.031,2.4376,7.5016,0.045728,0
277.4,120.05,10.423,1.9185,7.5508,0.043744,0
282.73,134.11,10.888,1.5299,7.6009,0.040136,0
287.59,149.38,11.52,1.1283,7.6435,0.033654,0
292.16,166.38,11.907,0.56899,7.6723,0.025483,0
295.38,182.49,12.141,-0.080801,7.7023,0.020979,0
297.41,197.45,12.038,0.12403,7.719,0.024479,0
299.68,212.45,11.998,-0.1836,7.7283,0.028521,0
302.11,227.2,11.599,-0.45516,7.7484,0.038738,0
303.86,242.55,11.24,-0.816,7.7947,0.058478,0
305.44,256.46,10.802,-1.2281,7.8449,0.084271,0
306.59,269.46,10.318,-1.9592,7.9127,0.10818,0
307.17,281.1,9.7576,-2.1929,8.0207,0.14154,0
306.53,290.4,9.841,-2.1654,8.1697,0.17552,0
305.12,300.58,9.5934,-1.9229,8.3356,0.19368,0
302.87,310.37,9.3954,-1.7703,8.5526,0.19543,0
299.31,317.71,9.2727,-1.1928,8.7903,0.1882,0
294.38,323.63,9.151,-0.80761,8.9891,0.16187,0
288.33,328.45,8.735,-0.44039,9.1468,0.12171,0
280.61,331.25,8.7886,-0.020447,9.2766,0.089703,0
271.06,332.76,8.9458,0.42996,9.3619,0.06586,0
260.08,334.14,9.1913,0.14249,9.3989,0.047224,0
248.28,335.17,9.3685,0.18277,9.4376,0.03654,0
235.39,335.47,9.7926,0.047608,9.4761,0.041221,0
222.05,334.44,9.9879,-0.075231,9.5127,0.04573,0
208.01,334.03,10.159,-0.23876,9.5446,0.050834,0
193.94,333.06,10.274,0.040314,9.605,0.058532,0
180,331.59,10.361,-0.33972,9.6663,0.067878,0
166.59,329.44,10.031,-0.62514,9.7303,0.072476,0
153.95,326.38,9.8453,-1.1195,9.8054,0.084402,0
142.35,322.4,9.5507,-1.5367,9.884,0.096247,0
131.6,318.17,9.2499,-2.2027,9.9673,0.10849,0
121.98,313.8,8.8951,-2.5078,10.088,0.12189,0
113.57,308.83,8.8766,-2.6693,10.212,0.13244,0
105.84,303.19,8.3938,-2.7844,10.348,0.12602,0
99.88,297.67,7.8887,-2.8628,10.493,0.11778,0
95.517,291.16,7.4272,-2.4108,10.63,0.10022,0
91.996,285.14,7.0055,-2.2533,10.718,0.076846,0
89.269,277.77,6.4807,-2.0139,10.8,0.053875,0
87.73,270.64,6.2391,-1.8546,10.849,0.043513,0
86.771,264,6.0944,-1.6558,10.878,0.035824,0
85.908,258.14,6.0438,-1.7852,10.899,0.038159,0
85.232,252.48,6.0198,-1.2914,10.936,0.05102,0
84.587,246.76,6.3409,-0.91905,10.98,0.067447,0
84.17,240.69,6.3778,-0.30077,11.04,0.079029,0
83.921,234.03,6.4769,0.29353,11.133,0.085758,0
84.213,226.58,6.4053,1.117,11.236,0.09214,0
85.019,218.47,6.3339,1.5719,11.331,0.083792,0
86.67,209.81,6.1312,1.8024,11.408,0.070675,0
90.288,201.17,6.3491,2.0613,11.5,0.05496,0
94.592,192.9,6.6257,2.232,11.552,0.045532,0
98.791,185.46,7.0496,1.8808,11.59,0.030491,0
102.79,177.88,7.4791,2.0219,11.606,0.024365,0
106.81,172.58,8.1277,2.1704,11.636,0.024353,0
110.55,167.69,8.5387,2.4696,11.653,0.035962,0
114.68,162.46,8.9082,2.7915,11.674,0.046587,0
120.02,154.59,9.2271,3.2872,11.711,0.059272,0
126.16,146.27,9.4463,3.1569,11.786,0.07211,0
134.73,136.75,9.2637,2.9377,11.869,0.078639,0
143.94,127,9.5041,2.4295,11.949,0.074075,0
154.68,117.69,9.7652,1.8877,12.034,0.064796,0
166.44,109.61,10.121,0.99955,12.104,0.054143,0
178.89,102.5,10.508,0.44517,12.156,0.040654,0
191.86,96.448,11.017,0.046838,12.193,0.029969,0
203.96,91.48,11.047,-0.3264,12.22,0.033411,0
215.86,86.973,10.981,-0.55688,12.237,0.048132,0
227.73,82.716,10.673,-0.19467,12.254,0.080123,0
239.96,78.459,10.331,-0.35582,12.323,0.12551,0
252.13,74.678,9.7075,-0.5214,12.434,0.18344,0
264.15,70.929,9.3242,-0.71732,12.621,0.22918,0
275.54,67.685,8.9403,-0.87008,12.865,0.26327,0
285.67,67.707,8.7252,-1.4098,13.172,0.27576,0
294.69,69.694,8.616,-1.1912,13.469,0.26924,0
300.84,74.219,8.9494,-0.9064,13.75,0.23762,0
305.41,80.214,8.9577,-0.31738,13.999,0.20016,0
307.75,87.392,9.0083,0.26103,14.211,0.16104,0
308.41,95.209,9.0846,1.15,14.36,0.11616,0
308.01,103.1,9.2543,1.652,14.47,0.074173,0
304.79,113.15,8.9889,2.0379,14.555,0.044009,0
300.34,123.46,9.3339,2.2122,14.58,0.021041,0
295.38,134.34,9.7068,2.2659,14.582,0.0033806,0
289.63,145.72,10.247,1.7402,14.58,0.0034338,0
283.3,157.98,10.729,1.6035,14.575,0.0083953,0
277.38,170.71,11.385,1.3784,14.572,0.014259,0
271.2,184.67,11.714,1.1302,14.597,0.020123,0
265.19,198.28,12.048,0.71083,14.624,0.025456,0
258.39,212.55,12.083,0.9406,14.651,0.0237,0
251.48,226.41,12.051,0.35856,14.676,0.02675,0
242.5,240.69,11.631,-0.055609,14.699,0.030033,0
234.25,254.15,11.442,-0.80176,14.716,0.035425,0
226.61,266.59,11.15,-1.4343,14.758,0.044003,0
219.35,277.96,10.869,-2.3134,14.801,0.058732,0
211.94,289.25,10.441,-2.7182,14.853,0.068123,0
205.25,298.17,10.504,-2.9866,14.919,0.07752,0
197.9,305.91,10.01,-3.0314,15.01,0.095141,0
191.04,313.02,9.5735,-2.9542,15.098,0.12117,0
184.15,319.36,9.0505,-2.3489,15.189,0.15297,0
177.05,324.85,8.6265,-2.093,15.329,0.18471,0
168.87,329.06,8.0234,-1.8038,15.525,0.21636,0
161.08,332.06,7.776,-1.4506,15.774,0.22515,0
153.24,334.93,7.562,-0.95251,16.022,0.20888,0
145.71,335.27,7.5337,-1.0803,16.271,0.17163,0
137.9,332.63,7.6117,-0.55247,16.454,0.13538,0
132.21,327.11,8.0586,-0.21395,16.57,0.098639,0
126.66,320.54,8.2386,0.38154,16.633,0.079904,0
120.82,313.3,8.4717,0.84681,16.699,0.076929,0
114.85,306.17,8.7,1.6511,16.764,0.080569,0
108.77,298.47,8.9789,2.032,16.854,0.07881,0
103.73,288.94,8.8576,2.276,16.954,0.075457,0
99.443,277.86,9.1217,2.3604,17.035,0.064441,0
95.098,266.11,9.3896,2.2868,17.093,0.055431,0
92.053,254.01,9.7096,1.6881,17.141,0.055543,0
89.936,241.39,9.953,1.4296,17.176,0.063294,0
88.889,228.41,10.496,1.2081,17.231,0.075509,0
87.814,215.38,10.797,0.91547,17.313,0.090098,0
86.366,202.65,11.06,0.59845,17.409,0.096384,0
85.502,190.59,11.153,0.87388,17.519,0.091935,0
86.886,178.15,11.125,0.64062,17.626,0.086027,0
91.259,165.3,10.711,0.39737,17.713,0.077977,0
96.097,153.82,10.522,-0.021899,17.773,0.071311,0
101.93,141.2,10.321,-0.3666,17.839,0.071259,0
108.43,128.35,10.128,-1.1335,17.908,0.07848,0
