96.413,356.43,0.41412,-0.070067,-2.8462,0.070816,0
96.215,356.02,0.4076,-0.3218,-2.7754,-0.044919,0
95.798,355.89,0.33002,-0.31167,-2.9219,0.0049844,0
95.458,355.75,0.26805,-0.081442,-2.9809,0.022283,0
95.499,355.66,0.27496,0.06873,-2.8977,0.091007,0
95.361,355.69,0.29025,0.11731,-2.8213,0.12589,0
95.237,355.67,0.38023,0.17312,-2.6639,0.10059,0
95.076,355.63,0.46036,0.2015,-2.4668,0.081362,0
94.739,355.27,0.49111,0.22419,-2.3515,0.046601,0
94.415,354.95,0.53186,0.21656,-2.3948,-0.0056779,0
93.943,354.47,0.57642,0.26376,-2.4145,-0.02537,0
93.472,353.76,0.61383,0.32468,-2.4309,-0.014448,0
92.571,353.18,0.66627,0.33112,-2.4952,-0.012388,0
91.67,352.56,0.68509,0.33022,-2.4783,-0.010867,0
90.845,351.88,0.73827,0.31073,-2.467,0.0041295,0
89.989,351.16,0.76772,0.30343,-2.4764,-0.0083596,0
89.097,350.46,0.75038,0.28729,-2.4853,0.18134,1
88.169,349.74,0.73936,0.32581,-2.4746,0.34615,0
87.391,349.14,0.76237,0.39924,-2.5201,0.48286,0
86.612,348.56,0.77835,0.49032,-1.5603,0.61415,0
85.899,348,0.80624,0.57375,-0.74562,0.75173,0
85.153,347.35,0.85636,0.73524,-0.070986,0.48945,0
84.562,347.08,0.92631,0.86353,0.59621,0.28926,0
84.401,347.25,0.93557,0.93327,1.2385,0.14566,0
84.443,347.53,1.0306,1.1265,0.8869,-0.0012515,0
84.895,348.08,1.1566,1.2796,0.70068,-0.13428,0
85.576,348.97,1.321,1.3128,0.65734,-0.071676,0
86.923,349.71,1.4911,1.4537,0.58995,-0.045994,0
88.539,350.71,1.735,1.5847,0.5671,-0.052414,0
90.335,352.05,1.9697,1.6726,0.52851,-0.049779,0
92.077,353.44,2.2158,1.7237,0.47071,-0.049678,0
94.351,354.92,2.4709,1.868,0.39527,-0.046494,0
97.855,356.35,2.7084,1.8672,0.34106,-0.038232,0
101.33,357.68,2.7785,1.7781,0.31871,-0.023858,0
104.85,358.97,2.9908,1.6353,0.29604,-0.012969,0
109.16,360.28,3.1896,1.4679,0.27955,-0.0076917,0
113.77,361.73,3.3618,1.1511,0.27598,-0.0048665,0
118.33,363.03,3.5046,0.86634,0.27621,-0.006005,0
122.62,364.13,3.716,0.6647,0.28025,-0.009767,0
126.64,365.24,3.809,0.38128,0.27171,-0.015629,0
130.55,366.36,3.8098,0.14023,0.24953,-0.019301,0
134.98,367.75,3.7746,0.09036,0.22714,-0.016726,0
139.55,369.15,3.7093,-0.19115,0.19807,-0.0074528,0
144.23,370.14,3.5092,-0.42218,0.18374,0.0032987,0
148.73,370.86,3.3441,-0.73269,0.18808,0.015202,0
153.3,371.63,3.1835,-1.0172,0.21226,0.01885,0
157.5,372.31,3.039,-1.3609,0.24364,0.018109,0
160.66,373.03,2.9054,-1.6014,0.27408,0.01036,0
163.71,373.75,2.9052,-1.724,0.27799,-0.0040978,0
166.73,374.61,2.6937,-1.7724,0.27862,-0.027555,0
168.96,375.36,2.441,-1.7556,0.26406,-0.038151,0
171,376.02,2.1772,-1.5902,0.22315,-0.04759,0
172.99,376.51,1.9217,-1.467,0.1363,-0.052897,0
174.97,376.99,1.6485,-1.348,0.087239,-0.049502,0
176.93,377.39,1.4033,-1.2427,0.040671,-0.090092,0
178.78,377.62,1.2327,-1.1474,-0.00041843,-0.17412,-1
179.91,377.48,1.1292,-1.1914,-0.024365,-0.26226,0
180.65,377.39,1.0802,-1.042,-0.31416,-0.35348,0
181.05,377.44,1.1133,-0.91902,-0.78334,-0.45026,0
181.41,377.5,1.12,-0.68764,-1.2707,-0.43342,0
181.58,377.41,1.1343,-0.46678,-1.7678,-0.35009,0
181.58,377.23,1.1382,-0.22203,-2.2756,-0.25941,0
181.27,376.91,1.1376,0.0020727,-2.4813,-0.15944,0
180.2,376,1.0761,0.13808,-2.5338,-0.057323,0
178.7,374.84,1.1043,0.15825,-2.5677,-0.013713,0
177.04,373.7,1.1581,0.11767,-2.565,0.00055966,0
175.11,372.54,1.2206,0.024433,-2.5623,0.0072708,0
173.14,371.38,1.2731,-0.053497,-2.5498,0.0015703,0
171.33,370.3,1.345,-0.13347,-2.531,-0.0022236,0
169.79,369.08,1.4151,-0.19459,-2.5313,-0.0074461,0
168.39,368.09,1.4537,-0.25751,-2.5572,-0.015626,0
167.08,367.19,1.3794,-0.22005,-2.5734,-0.036908,0
165.84,366.28,1.2799,-0.29318,-2.5871,-0.16057,-1
164.61,365.56,1.1827,-0.35112,-2.6091,-0.32483,0
163.37,364.81,1.0621,-0.4356,-2.7159,-0.53204,0
162.27,364.16,0.95757,-0.50257,-3.36,-0.67397,0
161.11,363.47,0.87533,-0.5984,-4.1975,-0.77828,0
160.17,362.94,0.78691,-0.67937,-5.2473,-0.54224,0
160,363,0.77759,-0.70094,-5.979,-0.20542,1
160.22,363.11,0.70264,-0.5787,-6.6073,0.31869,0
160.42,363,0.63254,-0.43251,-6.0712,0.64174,0
160.4,362.75,0.57649,-0.28167,-5.2246,0.94563,0
161.08,362.75,0.52812,-0.14366,-3.6538,0.88652,0
161.81,362.69,0.46556,-0.037106,-2.7703,0.72507,0
161.3,362.6,0.42224,0.10765,-1.8792,0.28524,0
160.72,362.22,0.41124,0.22326,-1.6386,0.057497,0
161.08,362.18,0.50851,0.25167,-1.5993,-0.18127,0
160.97,361.82,0.61517,0.44621,-2.2276,-0.28972,0
160.84,361.33,0.72831,0.59991,-2.4828,-0.34664,0
160.68,360.92,0.81985,0.76617,-2.7855,-0.24835,0
160.3,360.54,0.91625,0.92274,-3.0872,-0.21206,0
159.68,360.46,1.0368,1.0974,-3.3325,-0.15626,0
158.77,360.49,1.1105,1.212,-3.4694,-0.10422,0
157.03,360.84,1.1409,1.2582,-3.5431,-0.054328,0
155.1,361.45,1.3402,1.1859,-3.5669,-0.0040411,0
153.31,362.31,1.5217,1.1112,-3.6083,0.015723,0
