290.85,343.07,2.3502,-0.55388,1.2299,-0.24963,0
293.36,343.84,2.2976,-1.4679,0.98031,-0.1912,0
294.18,346.15,1.9845,-2.2056,0.90235,-0.16519,0
295.69,348.06,1.4599,-1.7215,0.65636,-0.1781,0
296.37,348.77,1.3497,-1.2951,0.53484,-0.17914,0
296.42,348.93,1.2411,-1.0534,0.40398,-0.14015,0
296.55,349.03,1.2514,-0.75125,0.089822,-0.15342,0
297.36,349.11,1.308,-0.47818,0.0066721,-0.15886,0
298.64,349.5,1.2889,-0.35817,-0.044411,-0.12127,0
299.89,349.7,1.282,-0.2721,-0.23225,-0.11491,0
300.73,349.62,1.3091,-0.0065336,-0.39031,-0.11964,0
301.64,349.22,1.3496,0.43237,-0.51651,-0.083529,0
303.52,348.73,1.4825,0.56122,-0.5679,-0.052078,0
304.85,347.73,1.5657,0.62982,-0.6426,-0.026978,0
306.54,346.48,1.7306,0.61414,-0.6499,-0.016153,0
308.4,345.12,1.849,0.53674,-0.65071,-0.0065772,0
310.35,343.57,1.9183,0.47248,-0.6514,-0.010685,0
312.72,341.85,1.9843,0.39799,-0.64867,-0.015243,0
315.14,339.88,2.0918,0.28025,-0.67548,-0.018997,0
317.71,337.97,2.1651,0.13148,-0.70332,-0.022456,0
320.23,336.12,2.1457,-0.094728,-0.72692,-0.025426,0
322.57,334.3,2.1336,-0.21806,-0.74639,-0.019424,0
324.6,332.37,2.0799,-0.45458,-0.76094,-0.01669,0
326.3,330.54,1.9692,-0.59522,-0.80261,-0.014188,0
328.02,328.91,1.8561,-0.74732,-0.80044,-0.01028,0
329.69,327.41,1.7002,-0.89051,-0.81037,0.020381,0
331.36,325.91,1.5265,-1.0588,-0.81733,0.052364,0
332.27,324.58,1.337,-1.2008,-0.81234,0.08661,0
333.28,323.52,1.2445,-1.2605,-0.70071,0.11866,0
334.09,322.67,1.0706,-1.3123,-0.53861,0.14594,0
334.74,322.04,0.90659,-1.3232,-0.37732,0.14014,0
335.22,321.64,0.75833,-1.263,-0.22402,0.10772,0
335.49,321.52,0.61814,-1.2092,-0.082632,0.075464,0
335.64,321.59,0.4861,-1.1064,0,0.044804,0
335.66,321.62,0.35571,-0.98766,0,0.016526,0
335.67,321.62,0.26095,-0.84425,0,0,0
335.69,321.63,0.17513,-0.7702,0,0,0
335.73,321.61,0.10598,-0.60975,0,0,0
335.74,321.63,0.08078,-0.51768,0,0,0
335.75,321.61,0.044289,-0.39101,0,0,0
335.76,321.59,0.028892,-0.2749,0,0,0
335.78,321.57,0.026098,-0.16295,0,0,0
335.8,321.56,0.041349,-0.052805,0,-0.062832,0
335.8,321.53,0.054186,0.018013,0,-0.12566,0
335.81,321.52,0.10897,0.086661,0,-0.18083,0
335.83,321.49,0.15919,0.14318,-0.31416,-0.23145,0
335.83,321.49,0.19298,0.16926,-0.62832,-0.27925,0
335.84,321.53,0.21943,0.21094,-0.90417,-0.19,0
335.96,321.49,0.24578,0.2397,-1.1572,-0.095099,0
336.03,321.21,0.274,0.25106,-1.3962,-0.010009,1
336.09,320.76,0.28632,0.24346,-1.2642,0.21688,0
336.27,319.83,0.29845,0.25568,-1.1038,0.43814,0
336.54,318.98,0.30983,0.23498,-0.95422,0.57381,0
336.75,318.44,0.32206,0.2142,-0.072825,0.55239,0
337.03,318.08,0.34497,0.2242,0.79449,0.50934,0
337.36,317.76,0.3786,0.24151,1.6049,0.16297,-1
337.77,317.46,0.392,0.23751,1.6581,-0.19899,0
337.54,317.49,0.3961,0.25181,1.5925,-0.39482,0
337.31,317.52,0.42681,0.28858,0.74203,-0.29983,0
337.12,317.44,0.4521,0.31193,-0.20045,-0.16154,1
337.53,317.22,0.49145,0.34473,-0.36919,0.14585,0
337.75,316.9,0.53949,0.40992,0.15895,0.49456,0
338.02,316.36,0.59143,0.45423,0.78481,0.53902,0
338.02,316.01,0.6118,0.46049,1.4713,0.44886,0
337.78,316.28,0.6601,0.51092,2.2724,0.34595,0
337.39,316.9,0.71866,0.55805,2.3259,0.22241,0
336.61,318.03,0.76443,0.54681,2.4032,0.060281,0
335.55,319.17,0.82253,0.56409,2.5145,0.040996,0
334.5,320.07,0.92767,0.57552,2.5833,0.027417,0
333.37,320.8,1.0146,0.57976,2.5738,-0.0056315,0
332.08,321.72,1.099,0.60669,2.5309,-0.030079,0
